region,title,address,phone,score,open_time,comment1,comment2,comment3
新北市,嘉家旅店,None,None,None,None,None,None,None
新北市,儷閣別墅旅館,None,None,3.9,None,None,None,None
新北市,探情汽車旅館,新北市土城區金城路三段244號,'0222636699',3.5,None,"房間環境 · 2.7
房客喜歡這裡寬敞的房間，但有些人覺得清潔方面有待改善 · 房客稱讚這裡的浴室很寬敞",位置 · 3.1,"服務與設施 · 3.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
新北市,旅居文旅,None,None,4.5,None,None,None,None
新北市,晶贊都會旅店,新北市永和區永和路二段168號3樓,'0229206789',4.3,None,"房間環境 · 3.7
房客喜歡這裡乾淨的房間，但有些人覺得太小且有些陳舊，維護方面也有待改善 · 房客喜歡這裡乾淨的浴室，但有些人覺得太小","位置 · 4.7
靠近大眾運輸站和火車站 · 附近有購物區、餐廳和酒吧","服務與設施 · 3.9
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
新北市,台北趣淘漫旅,None,None,None,None,None,None,None
新北市,新店碧潭‧帝景飯店,None,None,4.0,None,None,None,None
新北市,仲信商務會館,新北市新店區中興路三段219-2號,'0229106600',3.2,None,None,None,None
新北市,新加州景觀旅館,新北市新店區北新路一段1號,'0229161717',3.8,None,"房間環境 · 3.0
有些房客覺得這裡的房間有些陳舊，清潔和維護方面也有待改善 · 房客喜歡這裡寬敞的浴室，但有些人覺得清潔方面有待改善 · 房間有景觀","位置 · 4.4
靠近大眾運輸站和火車站 · 附近有觀光景點","服務與設施 · 3.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價，但有些人覺得客房整理服務有待改善"
新北市,福容大飯店 台北二館,新北市深坑區北深路三段236號,'0226620088',4.0,None,"房間環境 · 3.3
房客喜歡這裡寬敞、乾淨的房間 · 有些房客覺得這裡的浴室太小 · 房間有景觀","位置 · 3.9
附近有購物區和觀光景點 · 適合開車前往，設有停車場","服務與設施 · 3.7
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
新北市,傑仕堡有氧酒店,新北市板橋區縣民大道二段275號,'0277273000',4.4,None,"房間環境 · 4.3
房客喜歡這裡寬敞、乾淨的房間","位置 · 4.2
附近有購物區","服務與設施 · 4.6
房客稱讚這裡的員工態度友善"
新北市,馥都飯店,新北市板橋區縣民大道一段189號,'0229658000',4.3,None,"房間環境 · 4.1
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 浴室寬敞又乾淨","位置 · 4.7
靠近大眾運輸站和火車站 · 附近有購物區、餐廳和酒吧 · 適合開車前往","服務與設施 · 4.5
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
新北市,碧潭飯店,新北市新店區碧潭路121號,'0222116055',3.7,None,"房間環境 · 2.4
有些房客覺得這裡的房間太小且有些陳舊，清潔方面也有待改善 · 房間有景觀 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善","位置 · 3.0
附近有購物區和觀光景點","服務與設施 · 3.5
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善 · 洗衣服務"
新北市,探情汽車旅館,新北市土城區金城路三段244號,'0222636699',3.5,None,"房間環境 · 2.7
房客喜歡這裡寬敞的房間，但有些人覺得清潔方面有待改善 · 房客稱讚這裡的浴室很寬敞",位置 · 3.1,"服務與設施 · 3.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
新北市,睡台北時尚旅店-南雅夜市館,None,None,4.0,None,None,None,None
新北市,冠君大飯店,新北市板橋區重慶路91之1號,'0289521111',4.3,None,None,None,None
新北市,THE COLE HOTEL 品川商旅,新北市板橋區重慶路37-1號,'0229548166',3.7,None,"房間環境 · 2.0
有些房客提到這裡的浴室有待改善 · 有些房客覺得這裡的房間太小，清潔方面也有待改善 · 有些房客覺得這裡的床舖有待改善","位置 · 4.7
附近有購物區 · 靠近大眾運輸站","服務與設施 · 3.5
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
新北市,悅池精品旅館,新北市中和區立德街299號,'0222211234',3.8,None,"房間環境 · 2.7
有些房客提到這裡的浴室有待改善 · 有些房客覺得這裡的房間太小","服務與設施 · 2.9
房客稱讚這裡的員工態度友善",None
新北市,馥俐商旅 Forward Suites I,新北市板橋區東門街36-5號,'0229679008',4.1,None,"房間環境 · 2.5
有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間太小，清潔方面也有待改善","位置 · 4.8
靠近大眾運輸站",服務與設施 · 3.1
新北市,睡台北時尚旅店-南雅夜市館,新北市板橋區南雅南路一段8號5F,'0229655480',4.0,None,None,None,None
新北市,冠君大飯店,新北市板橋區重慶路91之1號,'0289521111',4.3,None,None,None,None
新北市,THE COLE HOTEL 品川商旅,新北市板橋區重慶路37-1號,'0229548166',3.7,None,"房間環境 · 2.0
有些房客提到這裡的浴室有待改善 · 有些房客覺得這裡的房間太小，清潔方面也有待改善 · 有些房客覺得這裡的床舖有待改善","位置 · 4.7
附近有購物區 · 靠近大眾運輸站","服務與設施 · 3.5
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
新北市,億苑旅店,新北市板橋區後菜園街35號,'0901188128',3.1,None,None,None,None
新北市,中信旅社,新北市永和區竹林路41號,'0289250687',3.5,None,None,None,None
新北市,板橋王旅館,新北市板橋區南門街61號13樓,'0229662670',3.1,None,None,None,None
新北市,翰品酒店 新莊,新北市新莊區中正路82號,'0229987699',4.5,None,"房間環境 · 4.4
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 房客稱讚這裡的浴室寬敞又乾淨","位置 · 4.1
靠近大眾運輸站和火車站 · 附近有購物區","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員和客房整理服務給予高度評價 · 洗衣服務"
新北市,驛德世紀酒店Yidear-Hotel,新北市新莊區後港一路169號,'0229086888',4.7,None,"房間環境 · 3.6
房客喜歡這裡寬敞、乾淨的房間 · 房客稱讚這裡的浴室很寬敞 · 有些房客覺得這裡的房間不夠安靜","位置 · 3.6
設有停車場","服務與設施 · 4.3
房客稱讚這裡的員工態度專業"
新北市,承億文旅 - 淡水吹風,新北市板橋區文化路一段55號,'0229684152',3.6,None,"房間環境 · 3.0
有些房客覺得這裡的房間不夠安靜，床舖也有待改善 · 有些房客覺得這裡的房間有些陳舊，維護方面也有待改善 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 4.6
靠近大眾運輸站和火車站 · 適合開車前往","服務與設施 · 3.7
房客稱讚這裡的員工態度友善"
新北市,正點旅店,新北市板橋區文化路一段55號,'0229684152',3.6,None,"房間環境 · 3.0
有些房客覺得這裡的房間不夠安靜，床舖也有待改善 · 有些房客覺得這裡的房間有些陳舊，維護方面也有待改善 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 4.6
靠近大眾運輸站和火車站 · 適合開車前往","服務與設施 · 3.7
房客稱讚這裡的員工態度友善"
新北市,柜富旅店 Giant Rich Hotel,新北市三重區正義北路6之1號10樓,'0229836801',4.1,None,None,None,None
新北市,雀客藏居 新北三重水漾 CHECK inn Select New Taipei SanChong Waterfront,新北市三重區捷運路77號,'0229846680',4.0,None,None,None,None
新北市,悅客商務飯店,新北市板橋區三民路一段107號,'0229648889',3.8,None,"房間環境 · 2.9
房客喜歡這裡乾淨的房間，但有些人覺得太小 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善 · 有些房客覺得這裡的房間不夠安靜","位置 · 3.9
附近有購物區 · 靠近火車站","服務與設施 · 4.0
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
新北市,翰品酒店 新莊,新北市新莊區中正路82號,'0229987699',4.5,None,"房間環境 · 4.4
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 房客稱讚這裡的浴室寬敞又乾淨","位置 · 4.1
靠近大眾運輸站和火車站 · 附近有購物區","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員和客房整理服務給予高度評價 · 洗衣服務"
新北市,旅居文旅板橋驛站-湳雅夜市館,新北市板橋區南雅東路46號,'0289682228',3.9,None,None,None,None
新北市,土城飯店,"No. 223, No. 4中央路二段土城區新北市236",None,3.2,None,None,None,None
新北市,清翼居旅店,新北市板橋區館前東路26號6樓,'0229541808',3.8,None,"房間環境 · 2.2
有些房客覺得這裡的房間太小且有些陳舊，清潔方面也有待改善 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 4.7
靠近大眾運輸站 · 附近有購物區","服務與設施 · 3.6
房客稱讚這裡的員工態度友善"
新北市,皇品時尚旅店 Golden Hotel,新北市板橋區民族路34巷13號,'0289648787',3.8,None,"房間環境 · 2.6
有些房客覺得這裡的房間太小","位置 · 4.5
附近有購物區","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
新北市,西悠巢旅 台北館,None,None,None,None,None,None,None
新北市,沃客商旅三重正義館,None,None,3.0,None,None,None,None
新北市,禾順行旅,None,None,None,None,None,None,None
新北市,淡水淶滬文旅酒店 Hotel Leisure Tamsui,新北市淡水區中正東路一段3巷1號,'0226257333',4.5,None,None,None,None
新北市,歐遊國際連鎖精品旅館-新莊館,新北市新莊區思源路746號,'0285221100',4.3,None,None,None,None
新北市,沃客商旅-三重館,新北市三重區成功路97號,'0229737000',3.2,None,房間環境 · 1.3,位置 · 3.1,服務與設施 · 5.0
新北市,百麗旅店 Grace Hotel,新北市板橋區南門街1巷2號,'0222727398',3.9,None,"房間環境 · 3.1
房客喜歡這裡寬敞的浴室，但有些人覺得清潔方面有待改善 · 房客喜歡這裡寬敞的房間","位置 · 4.8
附近有購物區、餐廳和酒吧 · 靠近大眾運輸站 · 設有停車場","服務與設施 · 4.3
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善"
新北市,捷絲旅 台北三重館,新北市三重區三和路四段107-1號,'0222806111',4.7,None,"房間環境 · 4.2
房客喜歡這裡乾淨、經過翻新整修的房間 · 房客喜歡這裡舒適的床舖 · 房間設有小吧檯和簡易廚房","位置 · 4.4
靠近大眾運輸站和火車站 · 附近有購物區、餐廳和酒吧 · 適合開車前往，房客覺得停車場收費合理","服務與設施 · 4.5
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價 · 洗衣服務"
新竹市,迎曦大飯店,新竹市東區文化街10號,'035347266',4.2,None,"房間環境 · 3.9
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 房客稱讚這裡的浴室很寬敞","位置 · 4.3
靠近市中心；附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站和火車站 · 適合開車前往，房客覺得停車場收費合理","服務與設施 · 4.1
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員和客房整理服務給予高度評價 · 洗衣服務"
新竹市,金頓國際大飯店,新竹市東區光復路一段238號,'035646655',3.3,None,"房間環境 · 3.0
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 有些房客提到這裡的浴室在清潔方面有待改善 · 有些房客覺得這裡的房間不夠安靜，床舖也有待改善","位置 · 2.6
附近有購物區","服務與設施 · 2.1
有些房客覺得這裡的接待服務和客房整理服務有待改善 · 洗衣服務"
新竹市,新竹福華大飯店,新竹市北區中正路178號,'035282323',4.0,None,"房間環境 · 3.7
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 房間有景觀","位置 · 3.6
靠近市中心；附近有購物區、觀光景點、餐廳和酒吧 · 適合開車前往，房客覺得停車場收費合理 · 靠近火車站","服務與設施 · 3.9
房客對於這裡的接待人員給予高度評價，但有些人覺得管理和客房整理服務有待改善 · 房客稱讚這裡的員工態度專業 · 房客喜愛這裡的游泳池"
新竹市,新舍商旅新竹館 - 人氣優質特色飯店 必住親子自助團體觀光旅遊 商務洽公出差住宿 首選推薦,新竹市北區西大路658號,'035221082',4.2,None,"房間環境 · 3.0
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 浴室寬敞又乾淨","位置 · 3.9
靠近市中心；附近有購物區和觀光景點","服務與設施 · 3.0
房客稱讚這裡的員工態度友善又專業 · 有些房客覺得這裡的客房整理服務有待改善"
新竹市,新竹101旅店,新竹市東區中華路二段480號,'035254166',3.4,None,"房間環境 · 3.2
有些房客覺得這裡的房間有些陳舊，清潔和維護方面也有待改善 · 有些房客提到這裡的浴室有待改善 · 房間設有電視和簡易廚房","位置 · 4.8
靠近大眾運輸站和火車站 · 適合開車前往，設有停車場 · 附近有購物區","服務與設施 · 3.2
房客稱讚這裡的員工態度友善"
新竹市,新竹豪美商旅,新竹市北區中正路107號11樓,'035213333',4.3,None,None,None,None
新竹市,Fleur Lis 芙洛麗大飯店,新竹市東區民族路69號,'036238899',4.1,None,"房間環境 · 3.4
有些房客覺得這裡的房間有些陳舊，維護方面也有待改善 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 4.5
房客覺得停車場收費合理 · 靠近市中心；附近有購物區和觀光景點 · 靠近大眾運輸站和火車站","服務與設施 · 2.0
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得管理方面有待改善"
新竹市,承攜行旅 新竹中央館 Guide Hotel Hsinchu ZhongYang,新竹市東區中央路106號1號樓及8-15樓,'035212323',3.9,None,None,None,None
新竹市,東賓大旅社,新竹市東區林森路14號,'035223161',3.3,None,"房間環境 · 2.7
有些房客覺得這裡的床舖有待改善 · 有些房客覺得這裡的清潔方面有待改善","位置 · 4.7
靠近火車站","服務與設施 · 4.1
房客稱讚這裡的員工態度友善"
新竹市,柿子紅快捷旅店 Persimmon Hotel,新竹市東區大同路23巷5號,'035223232',3.2,None,"房間環境 · 2.2
房客喜歡這裡寬敞的浴室，但有些人覺得清潔方面有待改善 · 房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，清潔和維護方面也有待改善","位置 · 4.4
靠近市中心；附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站和火車站","服務與設施 · 3.6
房客對於這裡的接待人員給予高度評價，但有些人覺得管理和客房整理服務有待改善 · 房客稱讚這裡的員工態度專業 · 洗衣服務"
新竹市,合悅都會商旅,新竹市北區西大路417號,'035234499',3.7,None,"房間環境 · 3.1
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 房客稱讚這裡的浴室很寬敞","位置 · 4.8
附近有觀光景點 · 設有停車場","服務與設施 · 4.3
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
